"couple";"Global_min";"Global_max";"Global_mean";"Global_median";"Global_sd";"HCW_min";"HCW_max";"HCW_mean";"HCW_median";"HCW_sd";"Patient_min";"Patient_max";"Patient_mean";"Patient_median";"Patient_sd";"Paramedical_min";"Paramedical_max";"Paramedical_mean";"Paramedical_median";"Paramedical_sd";"Medical_min";"Medical_max";"Medical_mean";"Medical_median";"Medical_sd";"Environment_min";"Environment_max";"Environment_mean";"Environment_median";"Environment_sd";"Contact_min";"Contact_max";"Contact_mean";"Contact_median";"Contact_sd";"beta";"nu";"ED_min";"ED_max";"ED_median";"ED_mean";"ED_sd"
"sim_15-2_15";0;0,546875;0,439625;0,5125;0,185291844618593;0;0,985074626865672;0,805186567164179;0,940298507462687;0,339182403842729;0;0,241935483870968;0,176263440860215;0,204301075268817;0,075330308385412;0;1;0,818173784977909;0,958762886597938;0,344577006922688;0;1;0,770852102102102;0,891891891891892;0,326551857954256;0;0,13125;0,08028125;0,090625;0,0361342997410546;0;0,475;0,35934375;0,4203125;0,151977706989533;7,5;15;3,02430555555556;58,4954861111111;39,2791666666667;34,2283524305556;12,5832683648495
"sim_15-2_15-2";0;0,540625;0,415765625;0,5109375;0,20214364735831;0;0,985074626865672;0,75794776119403;0,932835820895522;0,368374028221932;0;0,247311827956989;0,169247311827957;0,204301075268817;0,0832393053817961;0;1;0,76748474647591;0,938775510204082;0,373105878266227;0;1;0,732657657657658;0,891891891891892;0,357533129169878;0;0,0875;0,043765625;0,05;0,0243446158955091;0;0,5;0,372;0,45625;0,181217734521973;7,5;7,5;3,07638888888889;49,6427083333333;39,4472222222222;33,1406961805556;13,8448357545184
"sim_15-2_20";0;0,5625;0,437609375;0,51875;0,191746914116238;0;0,992537313432836;0,8025;0,947761194029851;0,35131580255633;0;0,263440860215054;0,174731182795699;0,204301075268817;0,0777351824841662;0;1;0,815939932674101;0,969072164948454;0,357312748417243;0;1;0,766966966966967;0,891891891891892;0,336784406649046;0;0,159375;0,09834375;0,1125;0,0449144107710661;0;0,44375;0,339265625;0,4;0,149140905610655;7,5;20;3,32326388888889;49,3065972222222;39,4005208333333;34,0639010416667;12,8274029147843
"sim_15-2_25";0;0,55;0,44009375;0,521875;0,192681522026868;0;1;0,808022388059702;0,955223880597015;0,353630311693921;0;0,247311827956989;0,17502688172043;0,204301075268817;0,0775512823735723;0;1;0,820056280244056;0,969387755102041;0,358804127292262;0;1;0,77603978978979;0,918918918918919;0,341085853025191;0;0,1875;0,11246875;0,128125;0,0514930865578455;0;0,4375;0,327625;0,3875;0,144405132653529;7,5;25;3,26388888888889;53,8100694444444;39,2194444444444;34,1462534722222;12,7827279517507
"sim_15-2_25-2";0;0,565625;0,4394375;0,5125;0,185099414752474;0;0,992537313432836;0,804253731343284;0,940298507462687;0,338349117130262;0;0,258064516129032;0,176612903225806;0,204301075268817;0,07549955370966;0;1;0,816644224700189;0,958762886597938;0,343383039121494;0;1;0,77137012012012;0,891891891891892;0,32645057615931;0;0,11875;0,069640625;0,0796875;0,0316019401634591;0;0,4875;0,369796875;0,4296875;0,15625259969571;7,5;12,5;3,13854166666667;52,6145833333333;39,2220486111111;34,3348802083333;12,4089745976249
"sim_15-2_30";0;0,55;0,445359375;0,521875;0,187794465564665;0;1;0,81910447761194;0,962686567164179;0,345210483277097;0;0,247311827956989;0,176102150537634;0,204301075268817;0,0754278505404669;0;1;0,831856722070271;0,979381443298969;0,350576181291671;0;1;0,785386636636637;0,918918918918919;0,332255448887748;0;0,20625;0,129921875;0,15;0,0572105636449444;0;0,41875;0,3154375;0,365625;0,134112216756778;7,5;30;3,24965277777778;61,7177083333333;39,3192708333333;34,1988454861111;12,8451628022666
"sim_15-2_35";0;0,55625;0,443296875;0,525;0,19413976375336;0;0,992537313432836;0,814141791044776;0,962686567164179;0,356308238116187;0;0,247311827956989;0,176129032258065;0,204301075268817;0,0783461127969971;0;1;0,826318114874816;0,979381443298969;0,361703589648508;0;1;0,781955705705706;0,918918918918919;0,343011654981202;0;0,234375;0,14184375;0,1625;0,0645531104987422;0;0,4;0,301453125;0,353125;0,132998964766664;7,5;35;3,05;50,9604166666667;39,1862847222222;33,8166371527778;12,9879680556567
"sim_15-2_35-2";0;0,559375;0,436390625;0,515625;0,191133886377043;0;0,985074626865672;0,799962686567164;0,947761194029851;0,350272157788877;0;0,274193548387097;0,174462365591398;0,204301075268817;0,0776356187360098;0;1;0,81350936250789;0,969072164948454;0,356159088564915;0;1;0,764181681681682;0,891891891891892;0,336204789356664;0;0,146875;0,090125;0,103125;0,0422590531765311;0;0,453125;0,346265625;0,40625;0,152511074921966;7,5;17,5;3,17048611111111;67,0649305555555;39,3421875;34,1901736111111;13,3741713723921
"sim_15-2_40";0;0,5625;0,478390625;0,528125;0,155753853458172;0;1;0,87839552238806;0,970149253731343;0,285564484120564;0;0,263440860215054;0,190215053763441;0,204301075268817;0,0636333034692094;0;1;0,890914159478224;0,989690721649485;0,289646565365856;0;1;0,845187687687688;0,918918918918919;0,276335551157804;0;0,23125;0,1645625;0,18125;0,0564132889561872;0;0,4;0,313828125;0,34375;0,103617266486722;7,5;40;3,253125;78,9864583333333;39,1717013888889;36,2929861111111;11,6269515393714
"sim_15-2_45-2";0;0,55;0,454484375;0,521875;0,176417273761362;0;0,992537313432836;0,83384328358209;0,955223880597015;0,323438109877214;0;0,241935483870968;0,181182795698925;0,204301075268817;0,0716523855553409;0;1;0,847374289922154;0,969387755102041;0,328707169425886;0;1;0,798018018018018;0,916666666666667;0,310965156716509;0;0,184375;0,1104375;0,121875;0,0458010774269267;0;0,440625;0,344046875;0,39375;0,134586319136093;7,5;22,5;3,12430555555556;54,571875;39,2765625;34,8096163194444;12,0105927857502
"sim_15-2_5";0;0,5375;0,4121875;0,50625;0,200137849007947;0;0,977611940298508;0,750111940298507;0,917910447761194;0,364125844256744;0;0,231182795698925;0,168736559139785;0,204301075268817;0,0827435040762552;0;0,989795918367347;0,758280559646539;0,927835051546392;0,368526513677663;0;1;0,728517267267267;0,891891891891892;0,353809373041771;0;0,0625;0,031265625;0,034375;0,0177150991792036;0;0,5125;0,380921875;0,465625;0,185159544065115;7,5;5;3,05173611111111;54,3736111111111;39,6069444444444;33,8858107638889;13,9453432075381
"sim_15-2_5-2";0;0,534375;0,399640625;0,503125;0,206454562381472;0;0,977611940298508;0,725783582089552;0,91044776119403;0,374679914163336;0;0,241935483870968;0,164677419354839;0,204301075268817;0,0861081013040294;0;0,979381443298969;0,73459446665264;0,927835051546392;0,379290053580274;0;1;0,7025;0,864864864864865;0,364117686103559;0;0,040625;0,01603125;0,01875;0,0110288050072043;0;0,521875;0,383609375;0,48125;0,198305799612072;7,5;2,5;3,07881944444444;59,9986111111111;39,1137152777778;33,1282552083333;14,6649821910604
"sim_15-2_50";0;0,5625;0,45959375;0,53125;0,182290622454535;0;1;0,845149253731343;0,977611940298508;0,33489396813622;0;0,252688172043011;0,181827956989247;0,209677419354839;0,073483366351876;0;1;0,85713338943825;0,989690721649485;0,33955782104863;0;1;0,813363363363363;0,944444444444444;0,323724132481951;0;0,2625;0,176859375;0,2;0,0722241339449972;0;0,378125;0,282734375;0,3234375;0,113538157932777;7,5;50;3,02916666666667;58,4868055555556;39,2203125;34,449015625;12,385285306668
"sim_15-2_55-2";0;0,553125;0,443359375;0,521875;0,190575936283113;0;1;0,813283582089552;0,955223880597015;0,349322700616768;0;0,247311827956989;0,176854838709677;0,204301075268817;0,0771224967205036;0;1;0,826273932253314;0,979381443298969;0,35500924297477;0;1;0,778956456456457;0,918918918918919;0,335586387455602;0;0,190625;0,123453125;0,140625;0,0556050736957783;0;0,428125;0,31990625;0,375;0,138574812866525;7,5;27,5;3,0875;49,4472222222222;39,1440972222222;33,9624166666667;12,8336458344023
"sim_15-2_65-2";0;0,55;0,44471875;0,525;0,191164820239429;0;1;0,81634328358209;0,962686567164179;0,350706603188233;0;0,247311827956989;0,176989247311828;0,204301075268817;0,0771883166101592;0;1;0,829061119293078;0,979381443298969;0,356161194235118;0;1;0,78274024024024;0,918918918918919;0,337468596916686;0;0,2125;0,13678125;0,159375;0,0609526661001064;0;0,4125;0,3079375;0,3625;0,133456432980088;7,5;32,5;3,58541666666667;71,5944444444444;39,3121527777778;34,5626423611111;13,2541565735316
"sim_15-2_75-2";0;0,553125;0,44665625;0,525;0,192016251532783;0;1;0,820746268656716;0,970149253731343;0,35262621913622;0;0,241935483870968;0,177150537634409;0,206989247311828;0,0773432012902801;0;1;0,832407426888281;0,979591836734694;0,357586713134028;0;1;0,78987987987988;0,918918918918919;0,340814419532902;0;0,23125;0,146703125;0,16875;0,0651218277971186;0;0,4;0,299953125;0,353125;0,130086324642154;7,5;37,5;3,09756944444444;50,5770833333333;39,0684027777778;33,7949461805556;12,7169784994923
"sim_15-2_85-2";0;0,55625;0,455390625;0,528125;0,184454415414252;0;1;0,835111940298507;0,970149253731343;0,337875575970169;0;0,252688172043011;0,181827956989247;0,209677419354839;0,0753281535950068;0;1;0,847352198611403;0,989690721649485;0,342951624271062;0;1;0,80268018018018;0,918918918918919;0,325715350352119;0;0,24375;0,1626875;0,1875;0,0678284802454844;0;0,4;0,292703125;0,3375;0,119714854000878;7,5;42,5;3,08402777777778;64,6135416666667;39,1618055555556;34,7362309027778;12,4058166845691
"sim_17-2_0";0;0,534375;0,399484375;0,5;0,203441789475539;0;0,977611940298508;0,724328358208955;0,902985074626866;0,368763601369079;0;0,241935483870968;0,165456989247312;0,204301075268817;0,0850594564185387;0;0,979591836734694;0,731278666105618;0,917525773195876;0,372563371301327;0;0,972972972972973;0,705912162162162;0,888888888888889;0,360656655708019;0;0;0;0;0;0;0,534375;0,399484375;0,5;0,203441789475539;8,5;0;3,04131944444444;50,3489583333333;39,2442708333333;32,7485381944444;13,9674564001332
"sim_17-2_10";0;0,54375;0,452765625;0,515625;0,171710370418565;0;0,985074626865672;0,827910447761194;0,947761194029851;0,313823352311089;0;0,241935483870968;0,1825;0,204301075268817;0,0702401200976167;0;1;0,840598569324637;0,958762886597938;0,318731289121863;0;1;0,794320570570571;0,891891891891892;0,30258072770352;0;0,09375;0,057578125;0,065625;0,0244631377053585;0;0,496875;0,3951875;0,45;0,150296059378894;8,5;10;3,01180555555556;53,521875;39,1894097222222;35,1888315972222;11,6513722854235
"sim_17-2_15";0;0,540625;0,429734375;0,51875;0,198541858291782;0;0,992537313432836;0,788507462686567;0,947761194029851;0,36400858898497;0;0,241935483870968;0,171263440860215;0,204301075268817;0,0803038426492208;0;1;0,798802335367137;0,969072164948454;0,368753948369602;0;1;0,761178678678679;0,916666666666667;0,352610011749663;0;0,128125;0,074;0,0859375;0,0366566067077496;0;0,48125;0,355734375;0,425;0,164849944586388;8,5;15;3,29409722222222;60,8590277777778;38,9909722222222;33,0354149305556;13,1898523474121
"sim_17-2_15-2";0;0,54375;0,425625;0,515625;0,196717527953205;0;0,985074626865672;0,777089552238806;0,940298507462687;0,358987277564753;0;0,247311827956989;0,17241935483871;0,204301075268817;0,0806577861554026;0;1;0,787104986324427;0,948716600042079;0,363650891570176;0;1;0,750589339339339;0,891891891891892;0,348029512885727;0;0,090625;0,04190625;0,046875;0,0221596031892501;0;0,503125;0,38371875;0,4609375;0,177618486070305;8,5;7,5;3,05381944444444;60,3982638888889;39,1546875;33,6434253472222;13,7667856774944
"sim_17-2_20";0;0,546875;0,452921875;0,521875;0,179625823066789;0;1;0,832014925373134;0,958955223880597;0,329736874785033;0;0,241935483870968;0,179811827956989;0,204301075268817;0,0723638316712187;0;1;0,84347096570587;0,969387755102041;0,334205835770136;0;1;0,801662912912913;0,918918918918919;0,319451051575879;0;0,146875;0,093984375;0,10625;0,0396436821626275;0;0,4625;0,3589375;0,4125;0,143009014413489;8,5;20;3,07395833333333;52,3631944444444;39,1041666666667;34,4552881944444;12,0313706025471
"sim_17-2_25";0;0,55;0,4579375;0,525;0,17772406499654;0;0,992537313432836;0,839925373134328;0,962686567164179;0,325760152943331;0;0,241935483870968;0,182741935483871;0,204301075268817;0,0719194541335266;0;1;0,851128760782664;0,979381443298969;0,330078745675071;0;1;0,810191441441442;0,918918918918919;0,315460181400875;0;0,184375;0,111421875;0,125;0,0462713407193829;0;0,46875;0,346515625;0,39375;0,13549502458085;8,5;25;3,08229166666667;70,7125;39,1421875;35,2803315972222;12,3545908322222
"sim_17-2_25-2";0;0,55;0,434109375;0,515625;0,19361515040491;0;0,992537313432836;0,793731343283582;0,947761194029851;0,353881172893468;0;0,258064516129032;0,17502688172043;0,204301075268817;0,0789269556208996;0;1;0,805203029665474;0,959183673469388;0,359107130388625;0;1;0,763250750750751;0,891891891891892;0,341374935292923;0;0,121875;0,065828125;0,075;0,0320761975513956;0;0,478125;0,36828125;0,4375;0,164792175226913;8,5;12,5;3,04722222222222;53,5315972222222;39,0210069444444;33,8538854166667;13,0107382106161
"sim_17-2_30";0;0,553125;0,435421875;0,525;0,201270959081177;0;1;0,797761194029851;0,962686567164179;0,368562709167152;0;0,247311827956989;0,174381720430108;0,209677419354839;0,0816156683969516;0;1;0,80824163686093;0,979381443298969;0,373387597022297;0;1;0,770033783783784;0,918918918918919;0,356840686795028;0;0,184375;0,120546875;0,14375;0,0582248911170069;0;0,440625;0,314875;0,378125;0,146664267994223;8,5;30;3,12743055555556;50,1197916666667;39,0779513888889;33,2482604166667;13,2764989095245
"sim_17-2_35";0;0,559375;0,4505625;0,528125;0,190011901240594;0;1;0,825708955223881;0,970149253731343;0,34793954130364;0;0,258064516129032;0,180295698924731;0,209677419354839;0,0771139833338095;0;1;0,837195455501788;0,979591836734694;0,352744278979586;0;1;0,795281531531532;0,918918918918919;0,336550411181836;0;0,21875;0,137078125;0,15625;0,0599132387225939;0;0,4125;0,313484375;0,365625;0,133197952524685;8,5;35;3,40243055555556;62,3878472222222;39,0626736111111;34,1856006944444;12,8037513904545
"sim_17-2_35-2";0;0,540625;0,43084375;0,51875;0,199057114631365;0;1;0,790410447761194;0,955223880597015;0,3650138481335;0;0,241935483870968;0,171801075268817;0,204301075268817;0,0802710971332595;0;1;0,800308752366926;0,969072164948454;0,369819300072693;0;1;0,764249249249249;0,918918918918919;0,35359998683902;0;0,140625;0,082578125;0,09375;0,0404845580507208;0;0,459375;0,348265625;0,41875;0,161466835888811;8,5;17,5;3,21388888888889;49,0013888888889;39,1522569444444;33,1741145833333;13,1557041023684
"sim_17-2_40";0;0,575;0,466109375;0,53125;0,176807255896563;0;1;0,8525;0,970149253731343;0,323009089497365;0;0,274193548387097;0,187741935483871;0,209677419354839;0,0726896012019303;0;1;0,863433094887439;0,989690721649485;0,327339555980879;0;1;0,823558558558559;0,944444444444444;0,312638382401181;0;0,225;0,15190625;0,16875;0,0598264459529757;0;0,415625;0,314203125;0,35625;0,120296967810629;8,5;40;3,02569444444444;67,7597222222222;39,2720486111111;35,7667829861111;12,4003297776082
"sim_17-2_45-2";0;0,55;0,4466875;0,521875;0,188257900809864;0;0,992537313432836;0,820111940298507;0,962686567164179;0,34540836193995;0;0,247311827956989;0,177661290322581;0,204301075268817;0,0760927537448063;0;1;0,831021460130444;0,979381443298969;0,350237524744804;0;1;0,791265015015015;0,918918918918919;0,333889681611669;0;0,1625;0,101421875;0,115625;0,0452875001430351;0;0,45;0,345265625;0,403125;0,146248019430765;8,5;22,5;3,10972222222222;50,3746527777778;39,2986111111111;34,2794895833333;12,5401957210938
"sim_17-2_5";0;0,54375;0,454625;0,509375;0,160431167631912;0;0,977611940298508;0,829776119402985;0,925373134328358;0,292495896838122;0;0,247311827956989;0,184354838709677;0,204301075268817;0,0665237383564702;0;0,989795918367347;0,839844308857564;0,938775510204082;0,29624964217604;0;0,972972972972973;0,803070570570571;0,891891891891892;0,284601715913915;0;0,071875;0,031515625;0,034375;0,0148464234897351;0;0,509375;0,423109375;0,475;0,149589149408767;8,5;5;3,06527777777778;52,0836805555556;39,3493055555556;35,8873263888889;11,2001113720403
"sim_17-2_5-2";0;0,5375;0,421;0,503125;0,191110844947461;0;0,977611940298508;0,767313432835821;0,921641791044776;0,34818627212418;0;0,241935483870968;0,171505376344086;0,201612903225806;0,0788649167216867;0;0,989795918367347;0,777671470650116;0,92820324005891;0,352942529873305;0;0,972972972972973;0,73981981981982;0,888888888888889;0,337326837246143;0;0,040625;0,015765625;0,015625;0,00982882657766654;0;0,528125;0,405234375;0,484375;0,184071975855809;8,5;2,5;3,04583333333333;47,9663194444444;39,0484375;33,8140763888889;13,2135148665261
"sim_17-2_50";0;0,565625;0,4718125;0,53125;0,170719465309106;0;1;0,865261194029851;0,977611940298508;0,312778741891462;0;0,268817204301075;0,188360215053763;0,209677419354839;0,0694314121162375;0;1;0,876620029455081;0,989690721649485;0,316910522120471;0;1;0,835232732732733;0,945945945945946;0,303026738806411;0;0,25;0,171671875;0,1875;0,0643972993254487;0;0,390625;0,300140625;0,334375;0,110015531779143;8,5;50;3,22951388888889;82,3159722222222;39,1730902777778;35,5938454861111;12,0870242746165
"sim_17-2_55-2";0;0,559375;0,463328125;0,525;0,171799314508783;0;0,992537313432836;0,850820895522388;0,962686567164179;0,315241049237676;0;0,258064516129032;0,184166666666667;0,204301075268817;0,0696749559040517;0;1;0,862046076162424;0,979381443298969;0,31934973238681;0;1;0,821201201201201;0,918918918918919;0,305646000993475;0;0,190625;0,119484375;0,134375;0,0468849209559921;0;0,4375;0,34384375;0,3875;0,128514090079385;8,5;27,5;3,03506944444444;54,3222222222222;39,1652777777778;35,0729895833333;11,6543322407935
"sim_17-2_65-2";0;0,5625;0,456734375;0,525;0,181064738509856;0;1;0,838544776119403;0,970149253731343;0,3321167730116;0;0,263440860215054;0,181666666666667;0,204301075268817;0,073273203818567;0;1;0,850236166631601;0,979486640016831;0,336938476872349;0;1;0,807597597597598;0,918918918918919;0,320675785988973;0;0,215625;0,13171875;0,15;0,0549541462437951;0;0,43125;0,325015625;0,371875;0,1301738219549;8,5;32,5;3,12534722222222;68,5104166666667;39,0720486111111;34,7625208333333;12,1977464911248
"sim_17-2_75-2";0;0,559375;0,44125;0,528125;0,200444112751369;0;1;0,807873134328358;0,970149253731343;0,366719781303285;0;0,263440860215054;0,177123655913978;0,209677419354839;0,081702151728382;0;1;0,819300441826215;0,989690721649485;0,371869694084874;0;1;0,777668918918919;0,918918918918919;0,354204004438569;0;0,221875;0,13784375;0,1625;0,0649819611009867;0;0,425;0,30340625;0,359375;0,139041789223383;8,5;37,5;3,01840277777778;79,1451388888889;39,0506944444444;33,9456822916667;13,9157570508903
"sim_17-2_85-2";0;0,559375;0,432625;0,528125;0,20683273851377;0;1;0,793432835820896;0,970149253731343;0,379139968963919;0;0,247311827956989;0,172688172043011;0,209677419354839;0,0835573327615125;0;1;0,804711760993057;0,989690721649485;0,384510695546101;0;1;0,763584834834835;0,918918918918919;0,365752404305928;0;0,221875;0,144234375;0,171875;0,0707516801315812;0;0,396875;0,288390625;0,35;0,138856084630559;8,5;42,5;3,07465277777778;61,5256944444444;38,9119791666667;32,8584444444444;13,6789103572696
"sim_19-2_0";0;0,55;0,38415625;0,503125;0,219609874498104;0;0,977611940298508;0,697910447761194;0,917910447761194;0,398929819658903;0;0,252688172043011;0,158118279569892;0,204301075268817;0,0911618469855978;0;0,989795918367347;0,704095834209973;0,927835051546392;0,402641978926911;0;1;0,681482732732733;0,891891891891892;0,390524465594847;0;0;0;0;0;0;0,55;0,38415625;0,503125;0,219609874498104;9,5;0;3,14618055555556;52,2722222222222;38,8579861111111;31,0214982638889;15,0035568134955
